111705,1117,Bukit
627102,6271,Bukit Batu
140303,1403,Bukit Batu
217204,2172,Bukit Bestari
197101,1971,Bukit Intan (Bukitintan)
147203,1472,Bukit Kapur
180301,1803,Bukit Kemuning
121307,1213,Bukit Malintang
620613,6206,Bukit Raya
147107,1471,Bukit Raya
620215,6202,Bukit Santuai (Bukit Santuei)
130208,1302,Bukit Sundi
110209,1102,Bukit Tusam
167111,1671,Bukitkecil (Bukit Kecil)
150120,1501,Bukitkerman
720707,7207,Buko
720718,7207,Buko Selatan
810501,8105,Bula
810512,8105,Bula Barat
720706,7207,Bulagi
720709,7207,Bulagi Selatan
720717,7207,Bulagi Utara
357829,3578,Bulak
332914,3329,Bulakamba
217105,2171,Bulang
750315,7503,Bulango Selatan
750316,7503,Bulango Timur
750314,7503,Bulango Ulu
750305,7503,Bulango Utara
750317,7503,Bulawa
510806,5108,Buleleng
620903,6209,Bulik
620904,6209,Bulik Timur
760416,7604,Bulo
180627,1806,Bulok
331702,3317,Bulu
331102,3311,Bulu
332301,3323,Bulu
760107,7601,Bulu Taba
331218,3312,Bulukerto
730207,7302,Bulukumpa (Bulukumba)
350714,3507,Bululawang
730706,7307,Bulupoddo
330506,3305,Buluspesantren
180714,1807,Bumi Agung
180814,1808,Bumi Agung
630111,6301,Bumi Makmur
180224,1802,Bumi Nabung
180214,1802,Bumi Ratu Nuban
720609,7206,Bumi Raya
187120,1871,Bumi Waras
357902,3579,Bumiaji
332903,3329,Bumiayu
332802,3328,Bumijawa
717101,7171,Bunaken
717110,7171,Bunaken Kepulauan
170110,1701,Bunga Mas
160811,1608,Bunga Mayang
180316,1803,Bunga Mayang
140808,1408,Bunga Raya
352512,3525,Bungah
351217,3512,Bungatan
730609,7306,Bungaya
320531,3205,Bungbulang
747204,7472,Bungi
731606,7316,Bungin
350203,3502,Bungkal
720608,7206,Bungku Barat
720615,7206,Bungku Pesisir
720606,7206,Bungku Selatan
720605,7206,Bungku Tengah
720618,7206,Bungku Timur
721208,7212,Bungku Utara
150812,1508,Bungo Dani
731006,7310,Bungoro
630509,6305,Bungur
210305,2103,Bunguran Barat
210320,2103,Bunguran Batubi
210318,2103,Bunguran Selatan
210316,2103,Bunguran Tengah
210307,2103,Bunguran Timur
210315,2103,Bunguran Timur Laut
210308,2103,Bunguran Utara
321413,3214,Bungursari
327809,3278,Bungursari
137105,1371,Bungus Teluk Kabung
720504,7205,Bunobogu
720102,7201,Bunta
732605,7326,Buntao
731610,7316,Buntu Batu
120916,1209,Buntu Pane
732613,7326,Buntu Pepasan
750409,7504,Buntulia
760316,7603,Buntumalangka
140508,1405,Bunut
610605,6106,Bunut Hilir
610606,6106,Bunut Hulu
650110,6501,Bunyu (Pulau Bunyu)
732407,7324,Burau
352603,3526,Burneh
210206,2102,Buru
920802,9208,Buruway
640806,6408,Busang
510803,5108,Busungbiu (Busung biu)
330610,3306,Butuh
531307,5313,Buyasuri
321616,3216,Cabangbungin
360122,3601,Cadasari
527103,5271,Cakranegara
317506,3175,Cakung
730902,7309,Camba
167403,1674,Cambai
320315,3203,Campaka
321402,3214,Campaka
320325,3203,Campakamulya (Campaka Mulya)
760402,7604,Campalagian
352704,3527,Camplong
350416,3504,Campurdarat (Campur Darat)
351507,3515,Candi
630505,6305,Candi Laras Selatan
630506,6305,Candi Laras Utara
330815,3308,Candimulyo
350803,3508,Candipuro
180117,1801,Candipuro
332312,3323,Candiroto
337408,3374,Candisari
130614,1306,Candung
340417,3404,Cangkringan
320444,3204,Cangkuang
321217,3212,Cantigi
610711,6107,Capkala
360417,3604,Carenang (Cerenang)
320127,3201,Caringin
320536,3205,Caringin
320231,3202,Caringin
360128,3601,Carita
320108,3201,Cariu
921207,9212,Catubouw
331005,3310,Cawas
110413,1104,Celala
731508,7315,Cempa
620202,6202,Cempaga
620213,6202,Cempaga Hulu
637203,6372,Cempaka
160804,1608,Cempaka
317105,3171,Cempaka Putih
731607,7316,Cendana
160218,1602,Cengal
317301,3173,Cengkareng
730820,7308,Cenrana
730910,7309,Cenrana
331011,3310,Ceper
332413,3324,Cepiring
330903,3309,Cepogo
331605,3316,Cepu
630409,6304,Cerbon
140905,1409,Cerenti
352511,3525,Cerme
351115,3511,Cermee
150310,1503,Cermin Nan Gedang / Gadang
320247,3202,Ciambar
320701,3207,Ciamis
320115,3201,Ciampea
321504,3215,Ciampel
320301,3203,Cianjur
321309,3213,Ciasem
321329,3213,Ciater
320124,3201,Ciawi
320636,3206,Ciawi
320810,3208,Ciawigebang
360218,3602,Cibadak
320211,3202,Cibadak
531006,5310,Cibal
531017,5310,Cibal Barat
360103,3601,Cibaliung
320529,3205,Cibalong
320606,3206,Cibalong
321622,3216,Cibarusah
320512,3205,Cibatu
321414,3214,Cibatu
367201,3672,Cibeber
360219,3602,Cibeber
320303,3203,Cibeber
327318,3273,Cibeunying Kaler
327314,3273,Cibeunying Kidul
320828,3208,Cibeureum
327207,3272,Cibeureum
327806,3278,Cibeureum
320805,3208,Cibingbin
320101,3201,Cibinong
320320,3203,Cibinong
327325,3273,Cibiru
360127,3601,Cibitung
321607,3216,Cibitung
320225,3202,Cibitung
320540,3205,Cibiuk
367109,3671,Cibodas
321317,3213,Cibogo
321511,3215,Cibuaya
321104,3211,Cibugel
320116,3201,Cibungbulang
320425,3204,Cicalengka
320228,3202,Cicantayan
327306,3273,Cicendo
320216,3202,Cicurug
327308,3273,Cidadap
320244,3202,Cidadap
320811,3208,Cidahu
320217,3202,Cidahu
320323,3203,Cidaun
320705,3207,Cidolog
320243,3202,Cidolog
320222,3202,Ciemas
320627,3206,Cigalontang
320832,3208,Cigandamekar
321020,3210,Cigasong
320518,3205,Cigedug
360228,3602,Cigemlong (Cigemblong)
360105,3601,Cigeulis
320138,3201,Cigombong
320122,3201,Cigudeg
321804,3218,Cigugur
320818,3208,Cigugur
321710,3217,Cihampelas
360226,3602,Cihara
320706,3207,Cihaurbeuti
327801,3278,Cihideung
320525,3205,Cihurip
360216,3602,Cijaku
321319,3213,Cijambe
320329,3203,Cijati
320128,3201,Cijeruk
320703,3207,Cijeungjing
321802,3218,Cijulang
320326,3203,Cikadu
320522,3205,Cikajang
320203,3202,Cikakak
320603,3206,Cikalong
320312,3203,Cikalongkulon
321704,3217,Cikalongwetan (Cikalong Wetan)
321513,3215,Cikampek
320427,3204,Cikancung
360415,3604,Cikande
321608,3216,Cikarang Barat
321620,3216,Cikarang Pusat
321619,3216,Cikarang Selatan
321611,3216,Cikarang Timur
321609,3216,Cikarang Utara
320605,3206,Cikatomas
321322,3213,Cikaum
360126,3601,Cikedal (Cikeudal)
321204,3212,Cikedung
320530,3205,Cikelet
320210,3202,Cikembar
360423,3604,Cikeusal
360104,3601,Cikeusik
320206,3202,Cikidang
321003,3210,Cikijing
327202,3272,Cikole
320702,3207,Cikoneng
360217,3602,Cikulur
360318,3603,Cikupa
330121,3301,Cilacap Selatan
330122,3301,Cilacap Tengah
330123,3301,Cilacap Utara
320304,3203,Cilaku
321523,3215,Cilamaya Kulon
321515,3215,Cilamaya Wetan
317406,3174,Cilandak
320519,3205,Cilawu
320825,3208,Cilebak
321530,3215,Cilebar
367106,3671,Ciledug
320902,3209,Ciledug
367202,3672,Cilegon
360210,3602,Cileles
320407,3204,Cilengkrang
320107,3201,Cileungsi
320405,3204,Cileunyi
321711,3217,Cililin
320813,3208,Cilimus
317204,3172,Cilincing
327608,3276,Cilodong
360220,3602,Cilograng
330217,3302,Cilongok
320824,3208,Cimahi
327701,3277,Cimahi Selatan
327702,3277,Cimahi Tengah
327703,3277,Cimahi Utara
321122,3211,Cimalaka
327602,3276,Cimanggis
360102,3601,Cimanggu
320246,3202,Cimanggu
330113,3301,Cimanggu
321114,3211,Cimanggung
360118,3601,Cimanuk
320729,3207,Cimaragas
360211,3602,Cimarga
320417,3204,Cimaung
320406,3204,Cimenyan (Cimeunyan)
321803,3218,Cimerak
730810,7308,Cina
327329,3273,Cinambo
360431,3604,Cinangka
320620,3206,Cineam
327609,3276,Cinere
321023,3210,Cingambul
320802,3208,Ciniru
630320,6303,Cintapuri Darussalam
360427,3604,Ciomas
320129,3201,Ciomas
320711,3207,Cipaku
360204,3602,Cipanas
320328,3203,Cipanas
320429,3204,Ciparay
330118,3301,Cipari
321707,3217,Cipatat
320601,3206,Cipatujah
317510,3175,Cipayung
327607,3276,Cipayung
327802,3278,Cipedes
360115,3601,Cipeucang
321705,3217,Cipeundeuy
321320,3213,Cipeundeuy
320821,3208,Cipicung
367305,3673,Cipocok Jaya
367105,3671,Cipondoh
321712,3217,Cipongkor
321318,3213,Cipunagara
367404,3674,Ciputat
367405,3674,Ciputat Timur
320226,3202,Ciracap
317509,3175,Ciracas
320305,3203,Ciranjang
320235,3202,Cireunghas
360227,3602,Cirinten
360409,3604,Ciruas
320229,3202,Cisaat
320730,3207,Cisaga
321302,3213,Cisalak
321703,3217,Cisarua
320125,3201,Cisarua
321123,3211,Cisarua
360123,3601,Cisata
360323,3603,Cisauk
320632,3206,Cisayong
320133,3201,Ciseeng
320535,3205,Cisewu
321105,3211,Cisitu
360305,3603,Cisoka
320205,3202,Cisolok
320528,3205,Cisompet
320520,3205,Cisurupan
930303,9303,Citak-Mitak (Citakmitak)
327203,3272,Citamiang
367208,3672,Citangkil
320103,3201,Citeureup
731208,7312,Citta
367204,3672,Ciwandan
320926,3209,Ciwaringin
320804,3208,Ciwaru
320439,3204,Ciwidey
351006,3510,Cluring
331818,3318,Cluwak
327302,3273,Coblong
331312,3313,Colomadu
332712,3327,Comal
321315,3213,Compreng
140418,1404,Concong
321107,3211,Conggeang
531912,5319,Congkar
110817,1108,Cot Girek
320311,3203,Cugenang
180609,1806,Cukuh Balak
320610,3206,Culamega
351107,3511,Curahdami
731608,7316,Curio
367304,3673,Curug
360317,3603,Curug
360223,3602,Curug bitung (Curugbitung)
320242,3202,Curugkembar
170209,1702,Curup
170218,1702,Curup Selatan
170219,1702,Curup Tengah
170217,1702,Curup Timur
170216,1702,Curup Utara
111308,1113,Dabun Gelang (Debun Gelang)
620316,6203,Dadahup
940225,9402,Dagai
351904,3519,Dagangan
630611,6306,Daha Barat
630607,6306,Daha Selatan
630608,6306,Daha Utara
720410,7204,Dako Pemean (Dako Pamean)
950818,9508,Dal
640708,6407,Damai
621008,6210,Damang Batu
190605,1906,Damar
710409,7104,Damau (Damao)
810802,8108,Damer
720401,7204,Dampal Selatan
720402,7204,Dampal Utara
720306,7203,Dampelas
350705,3507,Dampit
130219,1302,Danau Kembar
150102,1501,Danau Kerinci
150123,1501,Danau Kerinci Barat
630801,6308,Danau Panggang
111011,1110,Danau Paris
620708,6207,Danau Seluluk
620703,6207,Danau Sembuluh
157110,1571,Danau Sipin
157106,1571,Danau Teluk
352206,3522,Dander
741112,7411,Dangia
950439,9504,Danime
347104,3471,Danurejan
760105,7601,Dapurang
321406,3214,Darangdan
320817,3208,Darma
321103,3211,Darmaraja
110301,1103,Darul Aman
110322,1103,Darul Falah
110207,1102,Darul Hasanah
111408,1114,Darul Hikmah
110321,1103,Darul Ihsan (Iksan)
110607,1106,Darul Imarah
110619,1106,Darul Kamal
111505,1115,Darul Makmur
110612,1106,Darussalam
352914,3529,Dasuk
920613,9206,Dataran Beimes
921104,9211,Dataran Isim
127405,1274,Datuk Bandar
127406,1274,Datuk Bandar Timur
121910,1219,Datuk Lima Puluh
121911,1219,Datuk Tanah Datar
350722,3507,Dau
510504,5105,Dawan
351617,3516,Dawarblandong (Dawar Blandong)
331909,3319,Dawe
810810,8108,Dawelor Dawera
321012,3210,Dawuan
321327,3213,Dawuan
320412,3204,Dayeuhkolot
330116,3301,Dayeuhluhur
140806,1408,Dayun
610507,6105,Dedai
940320,9403,Deiyai Miyo
950307,9503,Dekai
352425,3524,Deket
620902,6209,Delang
331016,3310,Delanggu
110213,1102,Deleng Pokhkisen (Deleng Pokhisen)
120722,1207,Deli Tua
110704,1107,Delima
610416,6104,Delta Pawan
332111,3321,Demak
911513,9115,Demba
530614,5306,Demon Pagong
332107,3321,Dempet
167204,1672,Dempo Selatan
167205,1672,Dempo Tengah
167203,1672,Dempo Utara
910310,9103,Demta
190603,1906,Dendang
150706,1507,Dendang
732612,7326,Dende' Piongan Napo
750408,7504,Dengilo
517103,5171,Denpasar Barat
517101,5171,Denpasar Selatan
517102,5171,Denpasar Timur
517104,5171,Denpasar Utara
180525,1805,Dente Teladas
910303,9103,Depapre
150117,1501,Depati Tujuh
340407,3404,Depok
320931,3209,Depok
930414,9304,Der Koumur
940509,9405,Dervos
530815,5308,Detukeli
530806,5308,Detusoko
110802,1108,Dewantara
921205,9212,Didohu
950705,9507,Dimba
710605,7106,Dimembe
940114,9401,Dipa
950333,9503,Dirwemna
351708,3517,Diwek
351609,3516,Dlanggu
340211,3402,Dlingo
940610,9406,Dogiyai
940321,9403,Dogomo
350518,3505,Doko
940217,9402,Dokome
120614,1206,Dolat Rayat
721012,7210,Dolo
721011,7210,Dolo Barat
721009,7210,Dolo Selatan
120832,1208,Dolog Masagal
122002,1220,Dolok
120817,1208,Dolok Batu Nanggar
121809,1218,Dolok Masihul
121807,1218,Dolok Merawan
120813,1208,Dolok Panribuan
120820,1208,Dolok Pardamean
121606,1216,Dolok Sanggul
122001,1220,Dolok Sigompulon
120826,1208,Dolok Silou (Dolok Silau)
351902,3519,Dolopo
520501,5205,Dompu
720403,7204,Dondo
520608,5206,Donggo
350304,3503,Dongko
350701,3507,Donomulyo
350101,3501,Donorojo
332016,3320,Donorojo
731206,7312,Donri Donri
530720,5307,Doreng
332606,3326,Doro
940504,9405,Doufo
950430,9504,Dow
320130,3201,Dramaga
351319,3513,Dringu
352515,3525,Driyorejo
730819,7308,Dua Boccoe
731409,7314,Dua Pitue
731506,7315,Duampanua
352505,3525,Duduksampeyan (Duduk Sampeyan)
750410,7504,Duhiadaa
357821,3578,Dukuh Pakis
331820,3318,Dukuhseti
332813,3328,Dukuhturi
332818,3328,Dukuhwaru
330806,3308,Dukun
352501,3525,Dukun
320916,3209,Dukupuntang
750203,7502,Dulupi
940306,9403,Dumadama
147201,1472,Dumai Barat
147206,1472,Dumai Kota
147207,1472,Dumai Selatan
147202,1472,Dumai Timur
757108,7571,Dumbo Raya
710133,7101,Dumoga
710109,7101,Dumoga Barat
710135,7101,Dumoga Tengah
710134,7101,Dumoga Tenggara
710110,7101,Dumoga Timur
710111,7101,Dumoga Utara
950423,9504,Dundu
750124,7501,Dungaliyo
757104,7571,Dungingi
352918,3529,Dungkek
130812,1308,Duo Koto
210209,2102,Durai
950348,9503,Duram
317507,3175,Duren Sawit
350313,3503,Durenan
760106,7601,Duripoku
740317,7403,Duruka
620402,6204,Dusun Hilir
620406,6204,Dusun Selatan
621305,6213,Dusun Tengah
621301,6213,Dusun Timur
620404,6204,Dusun Utara
910312,9103,Ebungfao (Ebungfau / Ebungfa)
930304,9303,Edera
950425,9504,Egiam
950232,9502,Eipumek
940310,9403,Ekadide
531905,5319,Elar
531909,5319,Elar Selatan
950601,9506,Elelim
930110,9301,Elikobal
611003,6110,Ella Hilir
810611,8106,Elpaputih
610603,6106,Embaloh Hilir
610604,6106,Embaloh Hulu
950824,9508,Embetpen
610613,6106,Empanang
520414,5204,Empang
160326,1603,Empat Petulai Dangku
130517,1305,Enam Lingkung
530803,5308,Ende
530804,5308,Ende Selatan
530819,5308,Ende Tengah
530820,5308,Ende Timur
530818,5308,Ende Utara
950331,9503,Endomen
187117,1871,Enggal
170301,1703,Enggano
140402,1404,Enok
731602,7316,Enrekang
610321,6103,Entikong
950503,9505,Eragayam
940525,9405,Erelmakawia
730303,7303,Eremerasa
710203,7102,Eris
331208,3312,Eromoko
710404,7104,Essang
710419,7104,Essang Selatan
920608,9206,Fafurwar (Irorutu)
940324,9403,Fajar Timur
920301,9203,Fak-Fak (Fakfak)
920302,9203,Fak-Fak Barat (Fakfak Barat)
920305,9203,Fak-Fak Tengah (Fakfak Tengah)
920303,9203,Fak-Fak Timur (Fakfak Timur)
920312,9203,Fakfak Timur Tengah
121418,1214,Fanayama
530229,5302,Fatukopa
530110,5301,Fatuleu
530127,5301,Fatuleu Barat
530128,5301,Fatuleu Tengah
530212,5302,Fatumnasi
530228,5302,Fautmolo
940203,9402,Fawi
930405,9304,Fayit
920901,9209,Fef
810906,8109,Fena Fafan
810413,8104,Fena Leisela
930213,9302,Firiwage
930210,9302,Fofi
920424,9204,Fokour
810306,8103,Fordata (Yaru)
920316,9203,Furwagi
197106,1971,Gabek
331508,3315,Gabus
331811,3318,Gabus
321203,3212,Gabuswetan
351309,3513,Gading
177102,1771,Gading Cempaka
181002,1810,Gading Rejo
357501,3575,Gadingrejo
720509,7205,Gadung
332108,3321,Gajah
111710,1117,Gajah Putih
337409,3374,Gajahmungkur (Gajah Mungkur)
720408,7204,Galang
217108,2171,Galang
120719,1207,Galang
820304,8203,Galela
820314,8203,Galela Barat
820316,8203,Galela Selatan
820315,8203,Galela Utara
730509,7305,Galesong
730505,7305,Galesong Selatan
730506,7305,Galesong Utara
610111,6101,Galing
352803,3528,Galis
352618,3526,Galis
340104,3401,Galur
317101,3171,Gambir
351007,3510,Gambiran
630303,6303,Gambut
950704,9507,Gamelia
350612,3506,Gampengrejo
340401,3404,Gamping
731819,7318,Gandangbatu Sillanan (Gandang Batu Sillanan)
111107,1111,Gandapura (Ganda Pura)
352910,3529,Ganding
330110,3301,Gandrungmangu
167112,1671,Gandus
350515,3505,Gandusari
350310,3503,Gandusari
820404,8204,Gane Barat
820423,8204,Gane Barat Selatan
820424,8204,Gane Barat Utara
820403,8204,Gane Timur
820426,8204,Gane Timur Selatan
820427,8204,Gane Timur Tengah
321119,3211,Ganeas
520802,5208,Gangga
731207,7312,Ganra
321225,3212,Gantar
730201,7302,"Gantarang (Gantorang, Gangking)"
730307,7303,Gantarang Keke (Gantareng Keke)
331002,3310,Gantiwarno
190602,1906,Gantung
352919,3529,Gapura
320808,3208,Garawangi
120214,1202,Garoga
350511,3505,Garum
330712,3307,Garung
320501,3205,Garut Kota
331111,3311,Gatak
140412,1404,Gaung
140406,1404,Gaung Anak Serka
352920,3529,Gayam
352228,3522,Gayam
337404,3374,Gayamsari
357822,3578,Gayungan
950808,9508,Gearek
120513,1205,Gebang
320930,3209,Gebang
330614,3306,Gebang
331908,3319,Gebog
350729,3507,Gedangan
351516,3515,Gedangan
340314,3403,Gedangsari (Gedang Sari)
327327,3273,Gedebage
351614,3516,Gedeg
180901,1809,Gedong Tataan
347105,3471,Gedongtengen (Gedong Tengen)
180506,1805,Gedung Aji
180527,1805,Gedung Aji Baru
180511,1805,Gedung Meneng
180415,1804,Gedung Surian
351903,3519,Geger
352606,3526,Geger
320240,3202,Gegerbitung (Geger Bitung)
320928,3209,Gegesik
320327,3203,Gekbrong
950729,9507,Gelok Beam
160306,1603,Gelumbang
351906,3519,Gemarang
332320,3323,Gemawang
331813,3318,Gembong
710408,7104,Gemeh
331413,3314,Gemolong
320937,3209,Gempol
351412,3514,Gempol
332411,3324,Gemuh
351318,3513,Gending
352105,3521,Geneng
357807,3578,Genteng
351009,3510,Genteng
750506,7505,Gentuma Raya
337405,3374,Genuk
150710,1507,Geragai
352118,3521,Gerih
367206,3672,Gerogol
510801,5108,Gerokgak
520101,5201,Gerung
197105,1971,Gerunggang
950805,9508,Geselma
331418,3314,Gesi
332201,3322,Getasan
110705,1107,Geumpang
110825,1108,Geuredong Pase
950424,9504,Geya
331505,3315,Geyer
510403,5104,Gianyar
120406,1204,Gido
950434,9504,Gika
352908,3529,Giliginting (Gili Ginting)
731313,7313,Gilireng
950418,9504,Gilubandu
351017,3510,Giri
170308,1703,Giri Mulia (Giri Mulya)
717206,7172,Girian
331222,3312,Girimarto
197107,1971,Girimaya
340109,3401,Girimulyo
340316,3403,Girisubo
331202,3312,Giritontro
331203,3312,Giriwoyo
120816,1208,Girsang Sipangan Bolon
180620,1806,Gisting
330920,3309,Gladagsari
351015,3510,Glagah
352426,3524,Glagah
351010,3510,Glenmore
110729,1107,Glumpang Baro
110706,1107,Glumpang Tiga (Geulumpang Tiga)
620405,6204,Gn. Bintang Awai (Gunung Bintang Awai)
950724,9507,Goa Balim
340402,3404,Godean
331516,3315,Godong
530902,5309,Golewa
530919,5309,Golewa Barat
530918,5309,Golewa Selatan
950720,9507,Gollo
330519,3305,Gombong
940508,9405,Gome
940524,9405,Gome Utara
121402,1214,Gomo
331406,3314,Gondang
352226,3522,Gondang
351602,3516,Gondang
351817,3518,Gondang
350409,3504,Gondang
350710,3507,Gondanglegi
331313,3313,Gondangrejo
351418,3514,Gondangwetan (Gondang Wetan)
347103,3471,Gondokusuman
347110,3471,Gondomanan
810511,8105,Gorom Timur
950405,9504,Goyage
330818,3308,Grabag
330601,3306,Grabag
352320,3523,Grabagan
351420,3514,Grati
320938,3209,Greged (Greget)
910318,9103,Gresi Selatan
352516,3525,Gresik
332507,3325,Gringsing
331512,3315,Grobogan
331109,3311,Grogol
350613,3506,Grogol
317302,3173,Grogol Petamburan
110725,1107,Grong Grong
351106,3511,Grujugan
741406,7414,Gu
357808,3578,Gubeng
331517,3315,Gubug
940223,9402,Gubume
350813,3508,Gucialit
351702,3517,Gudo
130702,1307,Guguak (Gugu)
137501,1375,Guguak Panjang (Guguk Panjang)
352909,3529,Guluk-Guluk (Guluk Guluk)
160421,1604,Gumay Talang
160425,1604,Gumay Ulu
721008,7210,Gumbasa
330215,3302,Gumelar
350904,3509,Gumukmas (Gumuk Mas)
950734,9507,Guna
950420,9504,Gundagi
331703,3317,Gunem
332103,3321,Guntur
130708,1307,Gunuang Omeh (Gunung Mas)
181205,1812,Gunung Agung
180621,1806,Gunung Alip
357825,3578,Gunung Anyar (Gununganyar)
320921,3209,Gunung Jati (Cirebon Utara)
360332,3603,Gunung Kaler
150106,1501,Gunung Kerinci
210104,2101,Gunung Kijang
180810,1808,Gunung Labuhan
120802,1208,Gunung Malela
120803,1208,Gunung Maligas
160304,1603,Gunung Megang
120701,1207,Gunung Meriah
111006,1110,Gunung Meriah (Mariah)
180718,1807,Gunung Pelindung
620503,6205,Gunung Purei
320102,3201,Gunung Putri
327201,3272,Gunung Puyuh (Gunungpuyuh)
150101,1501,Gunung Raya
140120,1401,Gunung Sahilan
320111,3201,Gunung Sindur
121112,1211,Gunung Sitember
180204,1802,Gunung Sugih
640306,6403,Gunung Tabur
130207,1302,Gunung Talang
181204,1812,Gunung Terang
620502,6205,Gunung Timang
150115,1501,Gunung Tujuh
131206,1312,Gunung Tuleh (Gunungtuleh)
320227,3202,Gunungguruh
321715,3217,Gununghalu
360208,3602,Gunungkencana (Gunung Kencana)
337412,3374,Gunungpati
520109,5201,Gunungsari
360433,3604,Gunungsari (Gunung Sari)
127801,1278,Gunungsitoli
127805,1278,Gunungsitoli Alo'oa
127806,1278,Gunungsitoli Barat
127804,1278,Gunungsitoli Idanoi
127802,1278,Gunungsitoli Selatan
127803,1278,Gunungsitoli Utara
320623,3206,Gunungtanjung (Gunung Tanjung)
140907,1409,Gunungtoar (Gunung Toar)
331817,3318,Gunungwungkal
950727,9507,Gupura
940210,9402,Gurage
350610,3506,Gurah
121204,1212,Habinsaran
531102,5311,Haharu
930305,9303,Haju
631102,6311,Halong
122003,1220,Halongonan
122011,1220,Halongonan Timur
630214,6302,Hampang
120724,1207,Hamparan Perak
157203,1572,Hamparan Rawang
620704,6207,Hanau
630709,6307,Hantakan
320826,3208,Hantara
120815,1208,Haranggaol Horisan (Haranggaol Horison)
130705,1307,Harau
121705,1217,Harian
327403,3274,Harjamukti
630905,6309,Haruai
630701,6307,Haruyan
120812,1208,Hatonduhan
630512,6305,Hatungun
630808,6308,Haur Gading
321201,3212,Haurgeulis
320331,3203,Haurwangi
532005,5320,Hawu Mehara
711106,7111,Helumo
917105,9171,Heram
950327,9503,Hereapini
730205,7302,Herlang (Hero Lange Lange)
530718,5307,Hewokloang
121404,1214,Hibala
120405,1204,Hiliduho
121411,1214,Hilimegai
950347,9503,Hilipuk
130217,1302,Hiliran Gumanti
121423,1214,Hilisalawa'ahe (Hilisalawaahe)
120420,1204,Hiliserangkai (Hili Serangkai / Hilisaranggu)
120510,1205,Hinai
921210,9212,Hingk
940706,9407,Hitadipa
810216,8102,Hoat Sorbay
920152,9201,Hobard
950314,9503,Hogio
950334,9503,Holuwon
940702,9407,Homeyo
940414,9404,Hoya
520503,5205,Hu'u
810608,8106,Huamual
810604,8106,Huamual Belakang
950116,9501,Hubikiak
950104,9501,Hubikosi
757109,7571,Hulonthalangi
610608,6106,Hulu Gurung
140912,1409,Hulu Kuantan
170319,1703,Hulu Palik
122009,1220,Hulu Sihapas
610419,6104,Hulu Sungai
180317,1803,Hulu Sungkai
122103,1221,Huristak
121420,1214,Huruna
121319,1213,Huta Bargot
120818,1208,Huta Bayu Raja
122105,1221,Hutaraja Tinggi (Huta Raja Tinggi)
950117,9501,Ibele
820103,8201,Ibu
820108,8201,Ibu Selatan
820107,8201,Ibu Utara
320436,3204,Ibun
120410,1204,Idanogawo (Idano Gawo)
121435,1214,Idanotae
110303,1103,Idi Rayeuk
110323,1103,Idi Timur
110314,1103,Idi Tunong
940501,9405,Ilaga
940518,9405,Ilaga Utara
940213,9402,Ilamburawi
531303,5313,Ile Ape
531309,5313,Ile Ape Timur
530613,5306,Ile Boleng
530616,5306,Ile Bura
530604,5306,Ile Mandiri
167101,1671,Ilir Barat Dua (Ilir Barat II)
167104,1671,Ilir Barat Satu (Ilir Barat I)
170514,1705,Ilir Talo
167106,1671,Ilir Timur Dua (Ilir Timur II)
167105,1671,Ilir Timur Satu (Ilir Timur I)
167118,1671,Ilir Timur Tiga
940202,9402,Ilu
950505,9505,Ilugwa
930120,9301,Ilwayab (Ilyawab)
340210,3402,Imogiri
810606,8106,Inamosol
920404,9204,Inanwatan
327804,3278,Indihiang
111407,1114,Indra Jaya
110313,1103,Indra Makmu (Indra Makmur)
110707,1107,Indrajaya (Indra Jaya)
161004,1610,Indralaya
161008,1610,Indralaya Selatan
161007,1610,Indralaya Utara
321215,3212,Indramayu
110603,1106,Indrapuri
530920,5309,Inerie
911509,9115,Inggerus
110610,1106,Ingin Jaya
950820,9508,Inikgal
930208,9302,Iniyandit
950821,9508,Iniye
530308,5303,Insana
530320,5303,Insana Barat
530319,5303,Insana Fafinesu
530321,5303,Insana Tengah
530309,5303,Insana Utara
140911,1409,Inuman
532106,5321,Io Kufeu
170605,1706,Ipuh (Muko Muko Selatan)
920917,9209,Ireres
940211,9402,Irimuli
950119,9501,Itlay Hisage
130105,1301,IV Jurai
130605,1306,IV Koto (Ampek Koto)
130509,1305,IV Koto Aur Malintang
130305,1303,IV Nagari
130112,1301,IV Nagari Bayang Utara
940415,9404,Iwaka
740127,7401,Iwoimendaa
950204,9502,Iwur
130209,1302,IX Koto Sungai Lasi
621107,6211,Jabiren Raya
351505,3515,Jabon
350717,3507,Jabung
180703,1807,Jabung
317409,3174,Jagakarsa
930107,9301,Jagebob
610707,6107,Jagoi Babang
110419,1104,Jagong Jeget
820101,8201,Jailolo
820105,8201,Jailolo Selatan
930205,9302,Jair
167117,1671,Jakabaring
331806,3318,Jaken
331809,3318,Jakenan
320812,3208,Jalaksana
321312,3213,Jalancagak
320635,3206,Jamanis
357823,3578,Jambangan
360304,3603,Jambe
351123,3511,Jambesari Darus Sholah
150501,1505,Jambi Luar Kota
157102,1571,Jambi Selatan
157103,1571,Jambi Timur
320940,3209,Jamblang
350220,3502,Jambon
332208,3322,Jambu
320221,3202,Jampangkulon (Jampang Kulon)
320208,3202,Jampangtengah (Jampang Tengah)
520207,5202,Janapria
111110,1111,Jangka
111803,1118,Jangka Buya (Jangka Buaya)
610304,6103,Jangkang
351212,3512,Jangkar
150201,1502,Jangkat
